Year_From,Year_To,Direction,State_To,County_To,State,County,State_From_Name,County_From_Name,Returns,Exemptions,Income
1996,1997,Inflow,34,1,34,17,NJ,Hudson County,33,74,866
1996,1997,Inflow,34,1,6,37,CA,Los Angeles County,31,62,646
1996,1997,Inflow,34,1,34,31,NJ,Passaic County,31,49,894
1996,1997,Inflow,34,1,32,3,NV,Clark County,29,46,"3,676"
1996,1997,Inflow,34,1,34,33,NJ,Salem County,29,51,"1,122"
1996,1997,Inflow,34,1,12,11,FL,Broward County,26,44,755
1996,1997,Inflow,34,1,34,39,NJ,Union County,25,40,593
1996,1997,Inflow,34,1,36,5,NY,Bronx County,25,52,374
1996,1997,Inflow,34,1,34,35,NJ,Somerset County,23,34,768
1996,1997,Inflow,34,1,12,99,FL,Palm Beach County,22,35,565
1996,1997,Inflow,34,1,42,29,PA,Chester County,22,35,770
1996,1997,Inflow,34,1,10,3,DE,New Castle County,21,27,377
1996,1997,Inflow,34,1,34,27,NJ,Morris County,20,31,847
1996,1997,Inflow,34,1,24,31,MD,Montgomery County,18,29,"1,193"
1996,1997,Inflow,34,1,36,103,NY,Suffolk County,18,27,353
1996,1997,Inflow,34,1,12,25,FL,Dade County,17,33,385
1996,1997,Inflow,34,1,6,59,CA,Orange County,15,33,552
1996,1997,Inflow,34,1,12,103,FL,Pinellas County,14,26,393
1996,1997,Inflow,34,1,17,31,IL,Cook County,14,22,224
1996,1997,Inflow,34,1,42,79,PA,Luzerne County,14,27,419
1996,1997,Inflow,34,1,51,59,VA,Fairfax County,14,30,643
1996,1997,Inflow,34,1,6,73,CA,San Diego County,13,24,178
1996,1997,Inflow,34,1,9,11,CT,New London County,13,21,"1,075"
1996,1997,Inflow,34,1,36,87,NY,Rockland County,13,19,288
1996,1997,Inflow,34,1,57,5,FR,Foreign - APO/FPO ZIPs,13,23,241
1996,1997,Inflow,34,1,36,59,NY,Nassau County,12,23,501
1996,1997,Inflow,34,1,36,85,NY,Richmond County,12,24,479
1996,1997,Inflow,34,1,12,9,FL,Brevard County,11,14,212
1996,1997,Inflow,34,1,34,37,NJ,Sussex County,11,21,570
1996,1997,Inflow,34,1,9,3,CT,Hartford County,10,15,274
1996,1997,Inflow,34,1,12,57,FL,Hillsborough County,10,23,207
1996,1997,Inflow,34,1,12,71,FL,Lee County,10,14,154
1996,1997,Inflow,34,1,22,71,LA,Orleans Parish,10,18,536
1996,1997,Inflow,34,1,24,5,MD,Baltimore County,10,19,286
1996,1997,Inflow,34,1,36,119,NY,Westchester County,10,18,305
1996,1997,Inflow,34,1,37,51,NC,Cumberland County,10,29,173
1996,1997,Inflow,34,1,42,77,PA,Lehigh County,10,15,230
1996,1997,Inflow,34,1,58,0,SS,Other Flows - Same State,10,14,808
1996,1997,Inflow,34,1,59,0,DS,Other Flows - Diff State,857,"1,554","22,059"
1996,1997,Inflow,34,1,59,1,DS,Other Flows - Northeast,230,371,"5,461"
1996,1997,Inflow,34,1,59,3,DS,Other Flows - Midwest,99,201,"3,628"
1996,1997,Inflow,34,1,59,5,DS,Other Flows - South,429,805,"10,300"
1996,1997,Inflow,34,1,59,7,DS,Other Flows - West,99,177,"2,670"
1996,1997,Inflow,34,1,57,9,FR,Foreign - Other flows,22,37,229
1996,1997,Inflow,34,3,96,0,NJ,Bergen County Tot Mig-US & For,"17,744","33,379","917,572"
1996,1997,Inflow,34,3,97,0,NJ,Bergen County Tot Mig-US,"17,334","32,753","903,746"
1996,1997,Inflow,34,3,97,1,NJ,Bergen County Tot Mig-Same St,"8,225","15,178","369,960"
1996,1997,Inflow,34,3,97,3,NJ,Bergen County Tot Mig-Diff St,"9,109","17,575","533,786"
1996,1997,Inflow,34,3,98,0,NJ,Bergen County Tot Mig-Foreign,410,626,"13,826"
1996,1997,Inflow,34,3,34,3,NJ,Bergen County Non-Migrants,"318,980","680,880","21,168,731"
1996,1997,Inflow,34,3,34,17,NJ,Hudson County,"2,700","5,208","121,353"
1996,1997,Inflow,34,3,34,31,NJ,Passaic County,"2,519","4,747","98,025"
1996,1997,Inflow,34,3,36,61,NY,New York County,"1,391","2,873","103,595"
1996,1997,Inflow,34,3,36,81,NY,Queens County,883,"1,998","40,630"
1996,1997,Inflow,34,3,34,13,NJ,Essex County,879,"1,560","43,068"
1996,1997,Inflow,34,3,36,87,NY,Rockland County,627,"1,097","35,630"
1996,1997,Inflow,34,3,36,47,NY,Kings County,607,"1,312","28,932"
1996,1997,Inflow,34,3,36,5,NY,Bronx County,557,"1,259","23,963"
1996,1997,Inflow,34,3,34,27,NJ,Morris County,461,754,"24,323"
1996,1997,Inflow,34,3,34,23,NJ,Middlesex County,415,760,"20,274"
1996,1997,Inflow,34,3,36,119,NY,Westchester County,306,592,"22,288"
1996,1997,Inflow,34,3,34,39,NJ,Union County,284,501,"14,422"
1996,1997,Inflow,34,3,36,59,NY,Nassau County,257,508,"40,944"
1996,1997,Inflow,34,3,34,29,NJ,Ocean County,220,338,"8,464"
1996,1997,Inflow,34,3,36,71,NY,Orange County,186,355,"11,594"
1996,1997,Inflow,34,3,34,25,NJ,Monmouth County,185,333,"10,346"
1996,1997,Inflow,34,3,6,37,CA,Los Angeles County,184,359,"9,952"
1996,1997,Inflow,34,3,34,37,NJ,Sussex County,130,252,"5,972"
1996,1997,Inflow,34,3,36,103,NY,Suffolk County,130,204,"7,917"
1996,1997,Inflow,34,3,9,1,CT,Fairfield County,123,209,"9,191"
1996,1997,Inflow,34,3,34,35,NJ,Somerset County,119,211,"8,105"
1996,1997,Inflow,34,3,12,11,FL,Broward County,107,168,"3,913"
1996,1997,Inflow,34,3,12,99,FL,Palm Beach County,107,181,"5,963"
1996,1997,Inflow,34,3,36,85,NY,Richmond County,103,186,"6,823"
1996,1997,Inflow,34,3,17,31,IL,Cook County,93,164,"7,604"
1996,1997,Inflow,34,3,12,25,FL,Dade County,86,157,"4,208"
1996,1997,Inflow,34,3,34,5,NJ,Burlington County,71,115,"2,549"
1996,1997,Inflow,34,3,25,17,MA,Middlesex County,70,138,"4,007"
1996,1997,Inflow,34,3,6,59,CA,Orange County,63,134,"3,605"
1996,1997,Inflow,34,3,34,21,NJ,Mercer County,62,120,"5,642"
1996,1997,Inflow,34,3,42,101,PA,Philadelphia County,60,79,"2,483"
1996,1997,Inflow,34,3,6,85,CA,Santa Clara County,55,132,"5,503"
1996,1997,Inflow,34,3,6,73,CA,San Diego County,50,108,"2,681"
1996,1997,Inflow,34,3,4,13,AZ,Maricopa County,47,83,"1,513"
1996,1997,Inflow,34,3,25,25,MA,Suffolk County,47,60,"1,886"
1996,1997,Inflow,34,3,42,91,PA,Montgomery County,47,88,"2,825"
1996,1997,Inflow,34,3,48,201,TX,Harris County,41,78,"2,575"
1996,1997,Inflow,34,3,9,9,CT,New Haven County,38,56,"1,462"
1996,1997,Inflow,34,3,34,7,NJ,Camden County,38,58,"1,556"
1996,1997,Inflow,34,3,11,1,DC,District Of Columbia,37,53,"2,376"
1996,1997,Inflow,34,3,24,31,MD,Montgomery County,37,67,"2,539"
1996,1997,Inflow,34,3,34,19,NJ,Hunterdon County,37,56,"2,434"
1996,1997,Inflow,34,3,9,3,CT,Hartford County,36,62,"1,647"
1996,1997,Inflow,34,3,42,89,PA,Monroe County,36,83,"1,657"
1996,1997,Inflow,34,3,34,1,NJ,Atlantic County,35,51,"1,020"
1996,1997,Inflow,34,3,25,21,MA,Norfolk County,34,59,"2,186"
1996,1997,Inflow,34,3,42,17,PA,Bucks County,34,51,"1,916"
1996,1997,Inflow,34,3,57,5,FR,Foreign - APO/FPO ZIPs,34,46,812
1996,1997,Inflow,34,3,12,103,FL,Pinellas County,33,60,"1,044"
1996,1997,Inflow,34,3,34,41,NJ,Warren County,33,50,"1,408"
1996,1997,Inflow,34,3,36,55,NY,Monroe County,32,58,"2,630"
1996,1997,Inflow,34,3,42,3,PA,Allegheny County,32,53,"3,464"
1996,1997,Inflow,34,3,51,59,VA,Fairfax County,32,67,"3,315"
1996,1997,Inflow,34,3,12,57,FL,Hillsborough County,28,47,"1,419"
1996,1997,Inflow,34,3,13,121,GA,Fulton County,28,45,"1,438"
1996,1997,Inflow,34,3,12,95,FL,Orange County,26,41,685
1996,1997,Inflow,34,3,13,89,GA,De Kalb County,26,51,"2,102"
1996,1997,Inflow,34,3,36,27,NY,Dutchess County,26,50,"1,426"
1996,1997,Inflow,34,3,42,45,PA,Delaware County,26,38,"1,196"
1996,1997,Inflow,34,3,53,33,WA,King County,26,43,"1,365"
1996,1997,Inflow,34,3,6,75,CA,San Francisco County,25,36,"1,451"
1996,1997,Inflow,34,3,17,43,IL,Du Page County,25,52,"2,569"
1996,1997,Inflow,34,3,36,67,NY,Onondaga County,24,50,"1,124"
1996,1997,Inflow,34,3,51,13,VA,Arlington County,24,31,"1,186"
1996,1997,Inflow,34,3,24,5,MD,Baltimore County,23,51,"1,481"
1996,1997,Inflow,34,3,37,183,NC,Wake County,23,63,"1,501"
1996,1997,Inflow,34,3,32,3,NV,Clark County,22,35,427
1996,1997,Inflow,34,3,37,119,NC,Mecklenburg County,21,44,"1,426"
1996,1997,Inflow,34,3,6,1,CA,Alameda County,20,32,"1,261"
1996,1997,Inflow,34,3,10,3,DE,New Castle County,20,25,600
1996,1997,Inflow,34,3,36,29,NY,Erie County,20,31,"1,427"
1996,1997,Inflow,34,3,39,35,OH,Cuyahoga County,20,35,"1,534"
1996,1997,Inflow,34,3,25,27,MA,Worcester County,19,36,"1,811"
1996,1997,Inflow,34,3,36,1,NY,Albany County,19,29,702
1996,1997,Inflow,34,3,36,111,NY,Ulster County,19,40,"1,043"
1996,1997,Inflow,34,3,8,31,CO,Denver County,18,22,688
1996,1997,Inflow,34,3,12,31,FL,Duval County,18,31,474
1996,1997,Inflow,34,3,15,3,HI,Honolulu County,18,31,574
1996,1997,Inflow,34,3,25,9,MA,Essex County,18,34,854
1996,1997,Inflow,34,3,42,103,PA,Pike County,18,35,553
1996,1997,Inflow,34,3,48,113,TX,Dallas County,18,33,736
1996,1997,Inflow,34,3,12,127,FL,Volusia County,17,27,270
1996,1997,Inflow,34,3,24,3,MD,Anne Arundel County,17,38,"1,167"
1996,1997,Inflow,34,3,26,125,MI,Oakland County,17,36,"2,169"
1996,1997,Inflow,34,3,36,79,NY,Putnam County,17,29,"1,179"
1996,1997,Inflow,34,3,42,29,PA,Chester County,17,39,"1,161"
1996,1997,Inflow,34,3,4,19,AZ,Pima County,16,23,293
1996,1997,Inflow,34,3,6,81,CA,San Mateo County,16,33,677
1996,1997,Inflow,34,3,12,71,FL,Lee County,16,28,520
1996,1997,Inflow,34,3,12,115,FL,Sarasota County,16,23,580
1996,1997,Inflow,34,3,13,135,GA,Gwinnett County,16,37,867
1996,1997,Inflow,34,3,17,97,IL,Lake County,16,44,"2,372"
1996,1997,Inflow,34,3,24,27,MD,Howard County,16,32,589
1996,1997,Inflow,34,3,24,33,MD,Prince George's Coun,16,25,449
1996,1997,Inflow,34,3,27,53,MN,Hennepin County,16,24,489
1996,1997,Inflow,34,3,39,61,OH,Hamilton County,16,29,"1,766"
1996,1997,Inflow,34,3,42,79,PA,Luzerne County,16,31,598
1996,1997,Inflow,34,3,13,67,GA,Cobb County,15,35,"1,231"
1996,1997,Inflow,34,3,33,11,NH,Hillsborough County,15,20,469
1996,1997,Inflow,34,3,6,13,CA,Contra Costa County,14,43,"2,260"
1996,1997,Inflow,34,3,12,21,FL,Collier County,14,25,285
1996,1997,Inflow,34,3,29,189,MO,St Louis County,14,19,"1,431"
1996,1997,Inflow,34,3,34,15,NJ,Gloucester County,14,23,420
1996,1997,Inflow,34,3,36,105,NY,Sullivan County,14,22,519
1996,1997,Inflow,34,3,51,510,VA,Alexandria,14,16,565
1996,1997,Inflow,34,3,51,810,VA,Virginia Beach,14,25,409
1996,1997,Inflow,34,3,8,5,CO,Arapahoe County,13,32,"1,307"
1996,1997,Inflow,34,3,37,81,NC,Guilford County,13,22,495
1996,1997,Inflow,34,3,42,69,PA,Lackawanna County,13,17,219
1996,1997,Inflow,34,3,42,95,PA,Northampton County,13,27,732
1996,1997,Inflow,34,3,49,35,UT,Salt Lake County,13,32,723
1996,1997,Inflow,34,3,6,71,CA,San Bernardino Count,12,23,472
1996,1997,Inflow,34,3,25,13,MA,Hampden County,12,23,733
1996,1997,Inflow,34,3,25,15,MA,Hampshire County,12,27,"2,551"
1996,1997,Inflow,34,3,36,91,NY,Saratoga County,12,22,514
1996,1997,Inflow,34,3,39,49,OH,Franklin County,12,22,473
1996,1997,Inflow,34,3,48,29,TX,Bexar County,12,24,816
1996,1997,Inflow,34,3,8,13,CO,Boulder County,11,16,533
1996,1997,Inflow,34,3,12,117,FL,Seminole County,11,27,335
1996,1997,Inflow,34,3,26,163,MI,Wayne County,11,16,807
1996,1997,Inflow,34,3,36,7,NY,Broome County,11,13,253
1996,1997,Inflow,34,3,36,93,NY,Schenectady County,11,16,460
1996,1997,Inflow,34,3,41,51,OR,Multnomah County,11,24,831
1996,1997,Inflow,34,3,42,77,PA,Lehigh County,11,16,331
1996,1997,Inflow,34,3,48,85,TX,Collin County,10,25,892
1996,1997,Inflow,34,3,48,439,TX,Tarrant County,10,20,628
1996,1997,Inflow,34,3,58,0,SS,Other Flows - Same State,23,41,578
1996,1997,Inflow,34,3,59,0,DS,Other Flows - Diff State,"1,274","2,146","49,847"
1996,1997,Inflow,34,3,59,1,DS,Other Flows - Northeast,327,493,"12,685"
1996,1997,Inflow,34,3,59,3,DS,Other Flows - Midwest,231,420,"11,464"
1996,1997,Inflow,34,3,59,5,DS,Other Flows - South,542,922,"17,730"
1996,1997,Inflow,34,3,59,7,DS,Other Flows - West,174,311,"7,968"
1996,1997,Inflow,34,3,57,9,FR,Foreign - Other flows,376,580,"13,013"
1996,1997,Inflow,34,5,96,0,NJ,Burlington Coun Tot Mig-US & For,"9,938","19,536","421,324"
1996,1997,Inflow,34,5,97,0,NJ,Burlington Coun Tot Mig-US,"9,668","18,901","414,558"
1996,1997,Inflow,34,5,97,1,NJ,Burlington Coun Tot Mig-Same St,"4,891","9,281","216,644"
1996,1997,Inflow,34,5,97,3,NJ,Burlington Coun Tot Mig-Diff St,"4,777","9,620","197,914"
1996,1997,Inflow,34,5,98,0,NJ,Burlington Coun Tot Mig-Foreign,270,635,"6,766"
1996,1997,Inflow,34,5,34,5,NJ,Burlington Coun Non-Migrants,"148,961","332,429","7,517,591"
1996,1997,Inflow,34,5,34,7,NJ,Camden County,"2,222","4,200","98,415"
1996,1997,Inflow,34,5,34,21,NJ,Mercer County,924,"1,814","41,913"
1996,1997,Inflow,34,5,42,101,PA,Philadelphia County,748,"1,494","29,894"
1996,1997,Inflow,34,5,42,17,PA,Bucks County,369,687,"15,541"
1996,1997,Inflow,34,5,34,15,NJ,Gloucester County,267,466,"11,315"
1996,1997,Inflow,34,5,34,29,NJ,Ocean County,265,489,"10,124"
1996,1997,Inflow,34,5,34,23,NJ,Middlesex County,260,516,"12,537"
1996,1997,Inflow,34,5,57,5,FR,Foreign - APO/FPO ZIPs,216,521,"5,147"
1996,1997,Inflow,34,5,42,91,PA,Montgomery County,173,293,"9,121"
1996,1997,Inflow,34,5,34,1,NJ,Atlantic County,172,291,"6,032"
1996,1997,Inflow,34,5,42,45,PA,Delaware County,138,234,"7,998"
1996,1997,Inflow,34,5,34,25,NJ,Monmouth County,137,282,"4,951"
1996,1997,Inflow,34,5,34,13,NJ,Essex County,103,198,"3,277"
1996,1997,Inflow,34,5,34,39,NJ,Union County,78,170,"3,525"
1996,1997,Inflow,34,5,36,47,NY,Kings County,78,182,"2,485"
1996,1997,Inflow,34,5,34,3,NJ,Bergen County,68,132,"3,290"
1996,1997,Inflow,34,5,34,35,NJ,Somerset County,63,112,"3,439"
1996,1997,Inflow,34,5,34,27,NJ,Morris County,62,116,"3,234"
1996,1997,Inflow,34,5,34,17,NJ,Hudson County,61,100,"2,675"
1996,1997,Inflow,34,5,42,29,PA,Chester County,58,92,"2,588"
1996,1997,Inflow,34,5,34,9,NJ,Cape May County,53,95,"3,333"
1996,1997,Inflow,34,5,10,3,DE,New Castle County,49,82,"1,919"
1996,1997,Inflow,34,5,34,31,NJ,Passaic County,47,88,"2,202"
1996,1997,Inflow,34,5,36,61,NY,New York County,46,72,"2,317"
1996,1997,Inflow,34,5,36,81,NY,Queens County,46,100,"1,861"
1996,1997,Inflow,34,5,6,37,CA,Los Angeles County,44,79,"1,903"
1996,1997,Inflow,34,5,51,59,VA,Fairfax County,44,92,"2,987"
1996,1997,Inflow,34,5,40,65,OK,Jackson County,39,92,900
1996,1997,Inflow,34,5,34,11,NJ,Cumberland County,37,69,"2,766"
1996,1997,Inflow,34,5,36,103,NY,Suffolk County,36,69,"1,751"
1996,1997,Inflow,34,5,36,59,NY,Nassau County,35,76,"1,944"
1996,1997,Inflow,34,5,24,31,MD,Montgomery County,31,56,"1,780"
1996,1997,Inflow,34,5,48,29,TX,Bexar County,31,74,"1,135"
1996,1997,Inflow,34,5,34,19,NJ,Hunterdon County,30,50,"1,675"
1996,1997,Inflow,34,5,12,11,FL,Broward County,29,50,963
1996,1997,Inflow,34,5,24,33,MD,Prince George's Coun,29,65,"1,064"
1996,1997,Inflow,34,5,25,17,MA,Middlesex County,28,54,"1,276"
1996,1997,Inflow,34,5,51,810,VA,Virginia Beach,28,58,"1,096"
1996,1997,Inflow,34,5,6,73,CA,San Diego County,27,49,661
1996,1997,Inflow,34,5,34,33,NJ,Salem County,27,52,883
1996,1997,Inflow,34,5,4,13,AZ,Maricopa County,26,52,860
1996,1997,Inflow,34,5,10,1,DE,Kent County,26,63,826
1996,1997,Inflow,34,5,12,99,FL,Palm Beach County,25,40,735
1996,1997,Inflow,34,5,17,31,IL,Cook County,25,46,"1,175"
1996,1997,Inflow,34,5,12,103,FL,Pinellas County,24,38,448
1996,1997,Inflow,34,5,36,5,NY,Bronx County,24,50,729
1996,1997,Inflow,34,5,6,59,CA,Orange County,23,48,"1,270"
1996,1997,Inflow,34,5,48,201,TX,Harris County,23,41,"1,210"
1996,1997,Inflow,34,5,37,183,NC,Wake County,22,45,"1,477"
1996,1997,Inflow,34,5,9,1,CT,Fairfield County,21,39,"2,806"
1996,1997,Inflow,34,5,12,57,FL,Hillsborough County,21,39,891
1996,1997,Inflow,34,5,36,119,NY,Westchester County,21,47,734
1996,1997,Inflow,34,5,42,3,PA,Allegheny County,21,36,790
1996,1997,Inflow,34,5,42,11,PA,Berks County,21,37,760
1996,1997,Inflow,34,5,17,43,IL,Du Page County,20,47,"1,124"
1996,1997,Inflow,34,5,24,3,MD,Anne Arundel County,20,48,"1,139"
1996,1997,Inflow,34,5,24,5,MD,Baltimore County,20,31,872
1996,1997,Inflow,34,5,28,47,MS,Harrison County,20,41,331
1996,1997,Inflow,34,5,12,95,FL,Orange County,19,38,664
1996,1997,Inflow,34,5,17,163,IL,St Clair County,19,51,945
1996,1997,Inflow,34,5,32,3,NV,Clark County,19,35,532
1996,1997,Inflow,34,5,6,65,CA,Riverside County,18,48,704
1996,1997,Inflow,34,5,15,3,HI,Honolulu County,18,43,480
1996,1997,Inflow,34,5,36,85,NY,Richmond County,17,33,567
1996,1997,Inflow,34,5,37,119,NC,Mecklenburg County,17,26,641
1996,1997,Inflow,34,5,53,33,WA,King County,17,38,985
1996,1997,Inflow,34,5,8,41,CO,El Paso County,16,31,645
1996,1997,Inflow,34,5,13,89,GA,De Kalb County,16,31,654
1996,1997,Inflow,34,5,42,71,PA,Lancaster County,16,29,486
1996,1997,Inflow,34,5,51,650,VA,Hampton,16,33,518
1996,1997,Inflow,34,5,24,27,MD,Howard County,15,35,868
1996,1997,Inflow,34,5,13,67,GA,Cobb County,14,28,607
1996,1997,Inflow,34,5,24,25,MD,Harford County,14,34,837
1996,1997,Inflow,34,5,37,133,NC,Onslow County,14,28,283
1996,1997,Inflow,34,5,42,79,PA,Luzerne County,14,22,533
1996,1997,Inflow,34,5,48,439,TX,Tarrant County,14,30,904
1996,1997,Inflow,34,5,51,710,VA,Norfolk,14,31,294
1996,1997,Inflow,34,5,9,3,CT,Hartford County,13,24,862
1996,1997,Inflow,34,5,11,1,DC,District Of Columbia,13,17,375
1996,1997,Inflow,34,5,24,510,MD,Baltimore,13,14,285
1996,1997,Inflow,34,5,42,41,PA,Cumberland County,13,26,559
1996,1997,Inflow,34,5,42,77,PA,Lehigh County,13,25,743
1996,1997,Inflow,34,5,42,133,PA,York County,13,27,738
1996,1997,Inflow,34,5,47,157,TN,Shelby County,13,27,424
1996,1997,Inflow,34,5,6,95,CA,Solano County,12,24,578
1996,1997,Inflow,34,5,12,9,FL,Brevard County,12,22,466
1996,1997,Inflow,34,5,12,31,FL,Duval County,12,22,290
1996,1997,Inflow,34,5,36,45,NY,Jefferson County,12,37,321
1996,1997,Inflow,34,5,45,19,SC,Charleston County,12,36,498
1996,1997,Inflow,34,5,51,153,VA,Prince William Count,12,32,579
1996,1997,Inflow,34,5,2,20,AK,Anchorage Borough,11,31,333
1996,1997,Inflow,34,5,6,1,CA,Alameda County,11,22,987
1996,1997,Inflow,34,5,12,25,FL,Dade County,11,26,565
1996,1997,Inflow,34,5,26,125,MI,Oakland County,11,24,952
1996,1997,Inflow,34,5,31,55,NE,Douglas County,11,22,709
1996,1997,Inflow,34,5,35,9,NM,Curry County,11,36,254
1996,1997,Inflow,34,5,37,51,NC,Cumberland County,11,23,261
1996,1997,Inflow,34,5,39,35,OH,Cuyahoga County,11,15,394
1996,1997,Inflow,34,5,48,113,TX,Dallas County,11,24,520
1996,1997,Inflow,34,5,4,19,AZ,Pima County,10,31,400
1996,1997,Inflow,34,5,6,71,CA,San Bernardino Count,10,23,276
1996,1997,Inflow,34,5,25,21,MA,Norfolk County,10,22,675
1996,1997,Inflow,34,5,26,163,MI,Wayne County,10,17,419
1996,1997,Inflow,34,5,35,1,NM,Bernalillo County,10,26,445
1996,1997,Inflow,34,5,36,65,NY,Oneida County,10,22,693
1996,1997,Inflow,34,5,36,71,NY,Orange County,10,22,258
1996,1997,Inflow,34,5,42,89,PA,Monroe County,10,15,276
1996,1997,Inflow,34,5,45,79,SC,Richland County,10,16,199
1996,1997,Inflow,34,5,53,53,WA,Pierce County,10,28,461
1996,1997,Inflow,34,5,58,0,SS,Other Flows - Same State,15,41,"1,058"
1996,1997,Inflow,34,5,59,0,DS,Other Flows - Diff State,"1,599","3,360","60,611"
1996,1997,Inflow,34,5,59,1,DS,Other Flows - Northeast,361,666,"13,142"
1996,1997,Inflow,34,5,59,3,DS,Other Flows - Midwest,281,610,"11,366"
1996,1997,Inflow,34,5,59,5,DS,Other Flows - South,775,"1,650","28,815"
1996,1997,Inflow,34,5,59,7,DS,Other Flows - West,182,434,"7,288"
1996,1997,Inflow,34,5,57,9,FR,Foreign - Other flows,54,114,"1,618"
1996,1997,Inflow,34,7,96,0,NJ,Camden County Tot Mig-US & For,"9,088","16,508","323,890"
1996,1997,Inflow,34,7,97,0,NJ,Camden County Tot Mig-US,"8,970","16,317","321,227"
1996,1997,Inflow,34,7,97,1,NJ,Camden County Tot Mig-Same St,"4,857","8,657","165,052"
1996,1997,Inflow,34,7,97,3,NJ,Camden County Tot Mig-Diff St,"4,113","7,660","156,175"
1996,1997,Inflow,34,7,98,0,NJ,Camden County Tot Mig-Foreign,118,191,"2,663"
1996,1997,Inflow,34,7,34,7,NJ,Camden County Non-Migrants,"171,971","383,358","7,884,092"
1996,1997,Inflow,34,7,34,5,NJ,Burlington County,"1,987","3,477","75,630"
1996,1997,Inflow,34,7,34,15,NJ,Gloucester County,"1,513","2,790","44,309"
1996,1997,Inflow,34,7,42,101,PA,Philadelphia County,"1,359","2,582","48,781"
1996,1997,Inflow,34,7,34,1,NJ,Atlantic County,444,793,"12,873"
1996,1997,Inflow,34,7,42,45,PA,Delaware County,217,371,"8,969"
1996,1997,Inflow,34,7,42,91,PA,Montgomery County,176,284,"8,022"
1996,1997,Inflow,34,7,42,17,PA,Bucks County,150,275,"6,739"
1996,1997,Inflow,34,7,34,9,NJ,Cape May County,111,181,"4,061"
1996,1997,Inflow,34,7,34,23,NJ,Middlesex County,110,182,"3,592"
1996,1997,Inflow,34,7,34,11,NJ,Cumberland County,102,178,"2,845"
1996,1997,Inflow,34,7,34,21,NJ,Mercer County,98,173,"4,343"
1996,1997,Inflow,34,7,34,29,NJ,Ocean County,79,150,"2,695"
1996,1997,Inflow,34,7,34,33,NJ,Salem County,73,144,"2,038"
1996,1997,Inflow,34,7,10,3,DE,New Castle County,61,83,"2,480"
1996,1997,Inflow,34,7,34,13,NJ,Essex County,59,122,"1,813"
1996,1997,Inflow,34,7,42,29,PA,Chester County,55,122,"2,829"
1996,1997,Inflow,34,7,34,25,NJ,Monmouth County,53,85,"1,982"
1996,1997,Inflow,34,7,36,47,NY,Kings County,52,110,"1,533"
1996,1997,Inflow,34,7,36,61,NY,New York County,52,90,"2,045"
1996,1997,Inflow,34,7,34,3,NJ,Bergen County,44,77,"1,873"
1996,1997,Inflow,34,7,12,11,FL,Broward County,42,65,"1,232"
1996,1997,Inflow,34,7,34,17,NJ,Hudson County,37,63,"1,017"
